artist,song_name,song_info
Playboi Carti,Sky,"[83.0, 0.785, 0.903, 2.0, -4.184, 1.0, 0.21, 0.258, 0.0, 0.169, 0.565, 139.98, 193234.0]"
Playboi Carti,Shoota feat. Lil Uzi Vert,"[80.0, 0.673, 0.649, 1.0, -8.433, 0.0, 0.196, 0.188, 0.0, 0.122, 0.47, 153.075, 153800.0]"
Playboi Carti,Magnolia,"[78.0, 0.791, 0.582, 11.0, -7.323, 0.0, 0.286, 0.0114, 0.0, 0.35, 0.443, 162.991, 181812.0]"
Playboi Carti,Fell In Luv feat. Bryson Tiller,"[78.0, 0.657, 0.668, 2.0, -6.208, 1.0, 0.136, 0.0273, 0.0, 0.32, 0.227, 162.997, 206333.0]"
Playboi Carti,Vamp Anthem,"[77.0, 0.642, 0.69, 11.0, -5.101, 1.0, 0.261, 0.00599, 1.3e-06, 0.322, 0.641, 164.075, 124094.0]"
Playboi Carti,Miss The Rage feat. Playboi Carti,"[76.0, 0.581, 0.877, 8.0, -4.938, 1.0, 0.114, 0.0151, 0.0, 0.826, 0.353, 77.006, 236883.0]"
Playboi Carti,R.I.P.,"[76.0, 0.725, 0.725, 8.0, -6.067, 0.0, 0.159, 0.0119, 0.0, 0.086, 0.515, 140.003, 192027.0]"
Playboi Carti,ILoveUIHateU,"[76.0, 0.684, 0.693, 4.0, -6.651, 0.0, 0.0339, 0.00534, 0.0, 0.506, 0.108, 134.988, 135122.0]"
Playboi Carti,Location,"[75.0, 0.717, 0.79, 11.0, -4.213, 1.0, 0.2, 0.33, 0.000125, 0.518, 0.371, 125.985, 168784.0]"
Playboi Carti,wokeuplikethis*,"[75.0, 0.785, 0.62, 8.0, -6.667, 1.0, 0.254, 0.0138, 0.0, 0.15, 0.478, 78.477, 235535.0]"
Quality Control,Baby Lil Baby feat. DaBaby,"[73.0, 0.97, 0.463, 10.0, -7.259, 1.0, 0.366, 0.0957, 0.0, 0.151, 0.46, 108.003, 142417.0]"
Quality Control,Leave Em Alone Layton Greene Lil Baby feat. City Girls PnB Rock,"[67.0, 0.76, 0.755, 6.0, -4.735, 0.0, 0.19, 0.0163, 2.95e-06, 0.0909, 0.517, 101.993, 171647.0]"
Quality Control,100 Racks Offset feat. Playboi Carti,"[64.0, 0.939, 0.632, 1.0, -2.978, 1.0, 0.137, 0.0606, 0.00136, 0.101, 0.364, 133.979, 157645.0]"
Quality Control,Menace,"[63.0, 0.977, 0.303, 0.0, -10.821, 1.0, 0.539, 0.0612, 0.0, 0.184, 0.214, 116.063, 145188.0]"
Quality Control,Too Hotty,"[60.0, 0.889, 0.398, 1.0, -7.183, 1.0, 0.204, 0.19, 0.0, 0.104, 0.159, 129.993, 295997.0]"
Quality Control,Back On,"[59.0, 0.529, 0.754, 10.0, -3.457, 0.0, 0.325, 0.0129, 0.0, 0.198, 0.212, 175.041, 145349.0]"
Quality Control,My Dawg,"[57.0, 0.911, 0.637, 1.0, -7.251, 1.0, 0.112, 0.0259, 0.0, 0.104, 0.615, 133.036, 317701.0]"
Quality Control,Ice Tray,"[57.0, 0.89, 0.504, 8.0, -5.444, 0.0, 0.123, 0.023, 0.0, 0.123, 0.222, 129.969, 213613.0]"
Quality Control,Bosses Don't Speak,"[57.0, 0.823, 0.487, 2.0, -8.361, 1.0, 0.404, 0.0457, 0.0, 0.107, 0.146, 154.917, 241506.0]"
Quality Control,Pink Toes Offset DaBaby feat. Gunna,"[57.0, 0.957, 0.767, 0.0, -5.116, 1.0, 0.115, 0.0525, 0.0, 0.117, 0.577, 110.508, 217220.0]"
Rich The Kid,Plug Walk,"[71.0, 0.876, 0.519, 11.0, -6.531, 1.0, 0.143, 0.202, 0.0, 0.108, 0.158, 94.981, 175230.0]"
Rich The Kid,New Freezer feat. Kendrick Lamar,"[63.0, 0.884, 0.698, 0.0, -9.101, 1.0, 0.364, 0.0405, 0.0, 0.195, 0.575, 140.068, 191938.0]"
Rich The Kid,Splashin,"[63.0, 0.942, 0.382, 10.0, -8.099, 1.0, 0.564, 0.00192, 0.0, 0.092, 0.379, 100.017, 177864.0]"
Rich The Kid,TAlk tO Me with Rich The Kid feat. Lil Wayne - Remix,"[61.0, 0.698, 0.66, 0.0, -7.883, 1.0, 0.052, 0.0226, 0.0, 0.0622, 0.451, 159.949, 248521.0]"
Rich The Kid,Feelin' Like Tunechi,"[60.0, 0.559, 0.532, 5.0, -7.679, 0.0, 0.353, 0.174, 0.0, 0.136, 0.529, 85.843, 186060.0]"
Rich The Kid,Crypto feat. Rich The Kid,"[60.0, 0.883, 0.606, 1.0, -4.421, 1.0, 0.238, 0.267, 0.0, 0.0952, 0.495, 119.954, 160949.0]"
Rich The Kid,TAlk tO Me with Rich The Kid,"[60.0, 0.731, 0.657, 0.0, -8.56, 1.0, 0.0434, 0.0591, 0.0, 0.0874, 0.49, 159.97, 184490.0]"
Rich The Kid,HOLY TRINITY feat. Rich The Kid,"[58.0, 0.782, 0.703, 9.0, -4.597, 1.0, 0.107, 0.0522, 0.0, 0.104, 0.336, 82.501, 155864.0]"
Rich The Kid,Lost It feat. Quavo  Offset,"[55.0, 0.827, 0.642, 1.0, -4.29, 0.0, 0.242, 0.00905, 1.5e-06, 0.0865, 0.181, 145.004, 272153.0]"
Rich The Kid,Bankroll,"[55.0, 0.869, 0.672, 7.0, -5.66, 0.0, 0.209, 0.184, 0.0, 0.076, 0.813, 120.954, 167410.0]"
Comethazine,SOLVED THE PROBLEM,"[70.0, 0.934, 0.698, 10.0, -10.394, 0.0, 0.248, 0.00277, 1.44e-05, 0.101, 0.691, 98.43, 117073.0]"
Comethazine,Walk,"[66.0, 0.828, 0.795, 1.0, -6.188, 1.0, 0.26, 0.228, 0.0, 0.307, 0.739, 160.099, 96064.0]"
Comethazine,Bands,"[61.0, 0.831, 0.456, 10.0, -10.778, 1.0, 0.585, 0.213, 0.0, 0.0669, 0.535, 158.006, 98734.0]"
Comethazine,Let It Eat feat. Ugly God,"[60.0, 0.944, 0.752, 11.0, -2.621, 0.0, 0.135, 0.00754, 0.0107, 0.141, 0.489, 134.042, 87313.0]"
Comethazine,Spinback,"[58.0, 0.964, 0.771, 11.0, -7.238, 0.0, 0.311, 0.00451, 1.58e-06, 0.432, 0.468, 127.003, 105827.0]"
Comethazine,Like Dat,"[56.0, 0.827, 0.609, 0.0, -8.568, 1.0, 0.22, 0.00201, 0.00552, 0.109, 0.631, 141.934, 136170.0]"
Comethazine,Jumpman 4s,"[56.0, 0.802, 0.516, 2.0, -6.435, 1.0, 0.241, 0.0244, 0.0, 0.324, 0.736, 80.114, 84227.0]"
Comethazine,FIND HIM!,"[55.0, 0.769, 0.524, 7.0, -9.776, 1.0, 0.27, 0.0865, 0.0, 0.16, 0.453, 139.777, 102857.0]"
Comethazine,Walk - Remix,"[53.0, 0.812, 0.585, 2.0, -10.484, 1.0, 0.383, 0.0555, 0.0, 0.271, 0.801, 160.035, 186517.0]"
Comethazine,556,"[52.0, 0.866, 0.512, 8.0, -10.709, 0.0, 0.478, 0.272, 0.0, 0.0706, 0.729, 150.004, 147200.0]"
Roddy Ricch,Cooped Up with Roddy Ricch,"[81.0, 0.669, 0.773, 0.0, -5.619, 1.0, 0.153, 0.038, 0.0, 0.113, 0.377, 93.923, 185857.0]"
Roddy Ricch,The Box,"[81.0, 0.896, 0.586, 10.0, -6.687, 0.0, 0.0559, 0.104, 0.0, 0.79, 0.642, 116.971, 196653.0]"
Roddy Ricch,Ballin' with Roddy Ricch,"[79.0, 0.809, 0.545, 7.0, -6.678, 1.0, 0.0735, 0.392, 0.0, 0.151, 0.244, 97.008, 180435.0]"
Roddy Ricch,Real Talk,"[77.0, 0.789, 0.71, 5.0, -6.165, 0.0, 0.0681, 0.128, 0.0, 0.112, 0.188, 138.033, 183187.0]"
Roddy Ricch,Down Below,"[75.0, 0.926, 0.454, 6.0, -9.932, 1.0, 0.0732, 0.036, 0.000422, 0.0896, 0.34, 119.969, 224002.0]"
Roddy Ricch,High Fashion feat. Mustard,"[74.0, 0.831, 0.499, 11.0, -8.442, 0.0, 0.114, 0.269, 0.0, 0.3, 0.511, 97.956, 220487.0]"
Roddy Ricch,4 Da Gang with Roddy Ricch,"[74.0, 0.87, 0.561, 7.0, -10.388, 1.0, 0.186, 0.0124, 0.0, 0.103, 0.691, 100.458, 156368.0]"
Roddy Ricch,Walk Em Down feat. Roddy Ricch,"[72.0, 0.867, 0.744, 2.0, -5.171, 1.0, 0.227, 0.268, 0.0, 0.0713, 0.645, 84.005, 173288.0]"
Roddy Ricch,late at night,"[70.0, 0.621, 0.405, 1.0, -11.26, 0.0, 0.437, 0.382, 0.0, 0.152, 0.141, 98.427, 174549.0]"
Roddy Ricch,25 million,"[69.0, 0.793, 0.481, 9.0, -9.258, 1.0, 0.124, 0.019, 1.09e-06, 0.139, 0.395, 132.202, 204626.0]"
YBN Nahmir,Opp Stoppa feat. 21 Savage,"[68.0, 0.829, 0.343, 0.0, -4.962, 1.0, 0.0982, 0.00718, 0.0, 0.172, 0.309, 78.061, 135418.0]"
YBN Nahmir,Rubbin off the Paint,"[67.0, 0.734, 0.751, 1.0, -7.26, 1.0, 0.285, 0.00529, 0.0, 0.183, 0.56, 161.997, 159916.0]"
YBN Nahmir,Bounce Out With That,"[66.0, 0.864, 0.664, 8.0, -7.315, 1.0, 0.104, 0.0476, 0.0, 0.0863, 0.381, 94.932, 99108.0]"
YBN Nahmir,Opp Stoppa,"[65.0, 0.821, 0.304, 0.0, -6.576, 1.0, 0.114, 0.0175, 0.0, 0.118, 0.217, 78.089, 65046.0]"
YBN Nahmir,Bows,"[58.0, 0.701, 0.721, 11.0, -5.604, 1.0, 0.284, 0.0182, 8.76e-05, 0.35, 0.419, 168.058, 154409.0]"
YBN Nahmir,Porsches In The Rain,"[57.0, 0.727, 0.632, 1.0, -8.916, 1.0, 0.259, 0.135, 0.0, 0.182, 0.474, 83.755, 180389.0]"
YBN Nahmir,2 Seater feat. G-Eazy  Offset,"[42.0, 0.972, 0.635, 8.0, -5.963, 0.0, 0.117, 0.00168, 4.45e-06, 0.116, 0.57, 125.042, 230297.0]"
YBN Nahmir,Wake Up,"[49.0, 0.786, 0.69, 6.0, -7.604, 0.0, 0.117, 0.011, 0.0, 0.134, 0.159, 130.922, 124605.0]"
YBN Nahmir,No Hook,"[47.0, 0.877, 0.496, 10.0, -8.557, 0.0, 0.391, 0.00289, 0.0, 0.201, 0.423, 83.021, 138768.0]"
YBN Nahmir,Pain Away,"[46.0, 0.807, 0.545, 8.0, -10.689, 1.0, 0.367, 0.439, 0.0, 0.116, 0.544, 117.208, 178583.0]"
Bobby Shmurda,Hot N*gga,"[74.0, 0.794, 0.51, 9.0, -7.314, 1.0, 0.42, 0.0505, 1.81e-06, 0.0562, 0.18, 167.879, 194561.0]"
Bobby Shmurda,Shmoney feat. Quavo  Rowdy Rebel,"[64.0, 0.789, 0.896, 8.0, -4.018, 1.0, 0.283, 0.00199, 0.0, 0.348, 0.887, 145.039, 169994.0]"
Bobby Shmurda,Bobby Bitch,"[60.0, 0.921, 0.525, 11.0, -8.186, 1.0, 0.413, 0.0136, 0.0, 0.313, 0.794, 130.747, 160383.0]"
Bobby Shmurda,They Don't Know,"[58.0, 0.856, 0.44, 5.0, -8.692, 0.0, 0.476, 0.00114, 4.91e-06, 0.118, 0.312, 155.97, 147747.0]"
Bobby Shmurda,No Time For Sleep Freestyle,"[56.0, 0.79, 0.725, 1.0, -5.643, 1.0, 0.418, 0.00844, 0.0, 0.138, 0.264, 170.062, 375652.0]"
Bobby Shmurda,Living Life feat. Rowdy Rebel,"[51.0, 0.669, 0.729, 9.0, -8.107, 1.0, 0.288, 0.0213, 0.0, 0.188, 0.486, 168.15, 148427.0]"
Bobby Shmurda,Getting Em Back,"[50.0, 0.851, 0.468, 2.0, -7.906, 1.0, 0.247, 0.00448, 0.000486, 0.122, 0.254, 80.031, 158059.0]"
Bobby Shmurda,No Time For Sleep Freestyle - Edit,"[49.0, 0.594, 0.706, 1.0, -6.127, 1.0, 0.442, 0.00724, 0.0, 0.138, 0.21, 170.062, 184300.0]"
Bobby Shmurda,Hoochie Daddy,"[49.0, 0.672, 0.899, 7.0, -7.905, 1.0, 0.382, 0.104, 0.0, 0.364, 0.647, 156.983, 149800.0]"
Bobby Shmurda,Hitta feat. Bobby Shmurda,"[46.0, 0.74, 0.676, 11.0, -5.2, 0.0, 0.317, 0.00395, 0.0, 0.842, 0.765, 143.518, 171254.0]"
Lil Uzi Vert,20 Min,"[84.0, 0.773, 0.75, 8.0, -4.009, 0.0, 0.117, 0.109, 0.0, 0.174, 0.783, 123.426, 220587.0]"
Lil Uzi Vert,XO Tour Llif3,"[82.0, 0.732, 0.75, 11.0, -6.366, 0.0, 0.231, 0.00264, 0.0, 0.109, 0.401, 155.096, 182707.0]"
Lil Uzi Vert,The Way Life Goes feat. Oh Wonder,"[81.0, 0.703, 0.757, 1.0, -3.612, 1.0, 0.05, 0.617, 0.0, 0.106, 0.696, 82.008, 221747.0]"
Lil Uzi Vert,Scrape It Off feat. Lil Uzi Vert  Don Toliver,"[76.0, 0.594, 0.679, 7.0, -3.702, 1.0, 0.345, 0.484, 7.83e-06, 0.114, 0.66, 106.726, 152613.0]"
Lil Uzi Vert,Neon Guts feat. Pharrell Williams,"[76.0, 0.859, 0.563, 1.0, -6.635, 0.0, 0.112, 0.0541, 0.0, 0.0685, 0.412, 119.934, 258789.0]"
Lil Uzi Vert,Money Longer,"[75.0, 0.795, 0.568, 5.0, -7.817, 0.0, 0.142, 0.0541, 0.0, 0.108, 0.478, 136.173, 198944.0]"
Lil Uzi Vert,Drankin N Smokin,"[75.0, 0.752, 0.658, 0.0, -6.297, 1.0, 0.342, 0.0421, 0.0, 0.0927, 0.387, 151.951, 213520.0]"
Lil Uzi Vert,Erase Your Social,"[74.0, 0.705, 0.609, 3.0, -5.728, 1.0, 0.0729, 0.694, 0.0, 0.234, 0.718, 140.058, 199993.0]"
Lil Uzi Vert,Myron,"[74.0, 0.771, 0.654, 8.0, -6.976, 0.0, 0.298, 0.055, 0.0, 0.214, 0.573, 155.047, 224955.0]"
Lil Uzi Vert,Sanguine Paradise,"[73.0, 0.729, 0.603, 6.0, -6.736, 0.0, 0.0666, 0.0948, 0.0, 0.113, 0.207, 134.972, 243976.0]"
Mustard,Ballin' with Roddy Ricch,"[79.0, 0.809, 0.545, 7.0, -6.678, 1.0, 0.0735, 0.392, 0.0, 0.151, 0.244, 97.008, 180435.0]"
Mustard,Pure Water with Migos,"[76.0, 0.682, 0.559, 0.0, -5.545, 1.0, 0.127, 0.174, 0.0, 0.344, 0.137, 202.015, 192471.0]"
Mustard,Baguettes in the Face feat. NAV Playboi Carti  A Boogie Wit da Hoodie,"[70.0, 0.883, 0.525, 2.0, -8.054, 0.0, 0.0633, 0.189, 0.0, 0.0971, 0.312, 99.978, 174100.0]"
Mustard,Want Her,"[67.0, 0.828, 0.607, 1.0, -6.241, 1.0, 0.0432, 0.0769, 0.000683, 0.108, 0.409, 101.012, 275560.0]"
Mustard,STILL CHOSE YOU feat. Mustard,"[67.0, 0.724, 0.5, 5.0, -7.112, 0.0, 0.259, 0.41, 0.0, 0.115, 0.317, 97.694, 171429.0]"
Mustard,MAGIC,"[62.0, 0.743, 0.601, 4.0, -6.684, 0.0, 0.181, 0.272, 9.65e-05, 0.496, 0.284, 89.97, 226006.0]"
Mustard,Perfect Ten feat. Nipsey Hussle,"[55.0, 0.683, 0.437, 5.0, -9.267, 0.0, 0.0375, 0.781, 0.000115, 0.12, 0.228, 99.948, 252021.0]"
Mustard,In My Room feat. Ty Dolla ign  Tyga,"[54.0, 0.745, 0.869, 6.0, -4.375, 1.0, 0.0444, 0.00193, 0.0, 0.0799, 0.814, 104.015, 168641.0]"
Mustard,Don't Hurt Me,"[54.0, 0.704, 0.46, 8.0, -10.559, 1.0, 0.416, 0.0872, 0.0, 0.0833, 0.493, 126.388, 192995.0]"
Mustard,Dangerous World feat. Travis Scott  YG,"[54.0, 0.812, 0.586, 4.0, -6.505, 0.0, 0.0654, 0.0735, 0.0, 0.106, 0.323, 100.062, 165123.0]"
Eric Bellinger,G.O.A.T.,"[72.0, 0.467, 0.636, 7.0, -6.96, 1.0, 0.201, 0.0232, 0.0, 0.138, 0.419, 135.014, 184905.0]"
Eric Bellinger,Drive By,"[66.0, 0.415, 0.616, 1.0, -8.009, 0.0, 0.205, 0.648, 0.0, 0.0974, 0.484, 128.088, 178587.0]"
Eric Bellinger,Type a Way feat. Chris Brown  OG Parker,"[63.0, 0.777, 0.545, 6.0, -5.009, 1.0, 0.0686, 0.0429, 0.0, 0.0751, 0.68, 75.01, 181102.0]"
Eric Bellinger,I Don't Want Her feat. Problem,"[59.0, 0.629, 0.695, 6.0, -5.131, 0.0, 0.0328, 0.018, 0.0, 0.097, 0.638, 93.993, 194089.0]"
Eric Bellinger,Hit Eazy,"[59.0, 0.737, 0.492, 7.0, -7.382, 0.0, 0.043, 0.104, 0.0, 0.416, 0.156, 119.991, 112000.0]"
Eric Bellinger,Spare Time,"[59.0, 0.505, 0.564, 2.0, -8.0, 0.0, 0.0731, 0.406, 0.0, 0.17, 0.511, 119.973, 216222.0]"
Eric Bellinger,Valet feat. Fetty Wap and 2 Chainz,"[57.0, 0.749, 0.53, 1.0, -5.251, 1.0, 0.0386, 0.0287, 0.0, 0.141, 0.332, 93.869, 204324.0]"
Eric Bellinger,Goat 2.0 feat. Wale,"[56.0, 0.487, 0.676, 11.0, -5.796, 0.0, 0.207, 0.0296, 0.0, 0.119, 0.497, 134.977, 188630.0]"
Eric Bellinger,Alone,"[54.0, 0.706, 0.552, 2.0, -8.786, 1.0, 0.226, 0.0833, 0.0, 0.343, 0.517, 97.988, 127347.0]"
Eric Bellinger,Moist,"[54.0, 0.677, 0.691, 10.0, -6.357, 0.0, 0.353, 0.0756, 0.0, 0.693, 0.35, 99.933, 200979.0]"
Mike Jones,Still Tippin' feat. Slim Thug and Paul Wall,"[68.0, 0.86, 0.861, 6.0, -7.131, 0.0, 0.307, 0.0361, 4.07e-05, 0.113, 0.79, 143.184, 271053.0]"
Mike Jones,Next to You,"[62.0, 0.65, 0.753, 2.0, -4.745, 0.0, 0.0632, 0.324, 0.0, 0.307, 0.616, 82.478, 221933.0]"
Mike Jones,Back Then,"[61.0, 0.776, 0.736, 9.0, -6.308, 1.0, 0.255, 0.0101, 0.0, 0.18, 0.536, 159.838, 244187.0]"
Mike Jones,Flossin' feat. Big Moe,"[56.0, 0.92, 0.616, 7.0, -4.522, 1.0, 0.209, 0.0473, 0.0, 0.173, 0.62, 97.749, 191160.0]"
Mike Jones,My 64 feat. Snoop Dogg and Bun B,"[50.0, 0.779, 0.677, 7.0, -4.512, 1.0, 0.325, 0.00349, 0.0, 0.565, 0.715, 169.986, 310800.0]"
Mike Jones,Mr. Jones,"[50.0, 0.653, 0.748, 10.0, -3.89, 1.0, 0.133, 0.206, 0.0, 0.0803, 0.264, 79.974, 238947.0]"
Mike Jones,Cuddy Buddy feat. Lil Wayne T-Pain  Twista,"[48.0, 0.463, 0.79, 6.0, -4.341, 0.0, 0.336, 0.191, 0.0, 0.18, 0.69, 140.063, 278027.0]"
Mike Jones,Turning Headz,"[48.0, 0.79, 0.493, 8.0, -7.459, 1.0, 0.186, 0.0349, 0.0, 0.0911, 0.424, 156.064, 191680.0]"
Mike Jones,Still Tippin' feat. Slim Thug and Paul Wall,"[47.0, 0.871, 0.713, 6.0, -8.731, 0.0, 0.308, 0.0238, 0.00069, 0.109, 0.914, 143.201, 214893.0]"
Mike Jones,Drop  Gimme 50 feat. Hurricane Chris,"[45.0, 0.614, 0.7, 8.0, -5.077, 0.0, 0.33, 0.104, 0.0, 0.0668, 0.541, 180.14, 247027.0]"
Frank Ocean,Lost,"[85.0, 0.913, 0.603, 8.0, -4.892, 1.0, 0.226, 0.0272, 0.000503, 0.167, 0.497, 123.061, 234093.0]"
Frank Ocean,Pink + White,"[80.0, 0.544, 0.552, 9.0, -7.45, 1.0, 0.0991, 0.67, 4.57e-05, 0.415, 0.554, 159.738, 184516.0]"
Frank Ocean,Ivy,"[79.0, 0.567, 0.388, 9.0, -9.579, 0.0, 0.0384, 0.782, 0.000309, 0.248, 0.452, 116.362, 249191.0]"
Frank Ocean,Nights,"[79.0, 0.466, 0.548, 5.0, -9.362, 0.0, 0.118, 0.42, 1.01e-06, 0.113, 0.423, 89.815, 307151.0]"
Frank Ocean,Chanel,"[79.0, 0.776, 0.503, 0.0, -5.732, 0.0, 0.237, 0.874, 0.0, 0.112, 0.473, 110.134, 210285.0]"
Frank Ocean,Thinkin Bout You,"[77.0, 0.721, 0.339, 0.0, -11.195, 1.0, 0.0532, 0.409, 0.00153, 0.0973, 0.2, 129.83, 200747.0]"
Frank Ocean,In My Room,"[77.0, 0.861, 0.647, 7.0, -7.425, 1.0, 0.0675, 0.594, 0.661, 0.114, 0.67, 158.037, 133680.0]"
Frank Ocean,White Ferrari,"[77.0, 0.444, 0.0924, 0.0, -15.605, 1.0, 0.0366, 0.784, 0.0, 0.304, 0.219, 108.917, 248808.0]"
Frank Ocean,Novacane,"[76.0, 0.762, 0.508, 3.0, -9.112, 1.0, 0.0919, 0.0584, 0.00126, 0.16, 0.37, 93.51, 302347.0]"
Frank Ocean,Self Control,"[75.0, 0.572, 0.209, 8.0, -10.413, 1.0, 0.0313, 0.765, 0.0, 0.356, 0.446, 80.069, 249668.0]"
Childish Gambino,Me and Your Mama,"[85.0, 0.554, 0.433, 5.0, -12.628, 1.0, 0.0341, 0.0116, 0.0449, 0.0667, 0.237, 117.996, 379227.0]"
Childish Gambino,Redbone,"[83.0, 0.743, 0.344, 1.0, -11.174, 1.0, 0.118, 0.169, 0.00879, 0.103, 0.577, 160.15, 326933.0]"
Childish Gambino,3005,"[79.0, 0.472, 0.448, 6.0, -7.272, 0.0, 0.326, 0.113, 0.0, 0.0914, 0.636, 166.077, 234215.0]"
Childish Gambino,Les,"[77.0, 0.524, 0.674, 1.0, -7.038, 0.0, 0.0895, 0.00654, 9.3e-05, 0.221, 0.128, 102.901, 317293.0]"
Childish Gambino,Feels Like Summer,"[73.0, 0.55, 0.596, 7.0, -8.214, 1.0, 0.134, 0.162, 0.00481, 0.0805, 0.253, 165.736, 297404.0]"
Childish Gambino,Heartbeat,"[72.0, 0.8, 0.545, 1.0, -7.002, 0.0, 0.126, 0.00373, 0.000507, 0.0445, 0.292, 119.965, 269840.0]"
Childish Gambino,Bonfire,"[71.0, 0.506, 0.745, 8.0, -6.044, 1.0, 0.331, 0.0594, 0.0, 0.341, 0.311, 161.808, 192947.0]"
Childish Gambino,Sober,"[71.0, 0.707, 0.562, 0.0, -7.621, 1.0, 0.0305, 0.124, 1.58e-05, 0.561, 0.418, 98.094, 252026.0]"
Childish Gambino,This Is America,"[71.0, 0.854, 0.463, 5.0, -6.159, 1.0, 0.137, 0.117, 0.0, 0.354, 0.549, 120.024, 225773.0]"
Childish Gambino,IV. Sweatpants,"[70.0, 0.71, 0.47, 1.0, -9.33, 0.0, 0.142, 0.154, 0.0, 0.643, 0.581, 80.027, 180675.0]"
Earl Sweatshirt,Riot!,"[64.0, 0.489, 0.624, 4.0, -1.916, 0.0, 0.0344, 0.834, 0.347, 0.325, 0.574, 167.108, 66133.0]"
Earl Sweatshirt,Chum,"[62.0, 0.51, 0.503, 10.0, -8.756, 0.0, 0.242, 0.0216, 0.002, 0.108, 0.193, 153.582, 243773.0]"
Earl Sweatshirt,Sunday feat. Frank Ocean,"[61.0, 0.716, 0.568, 2.0, -8.904, 1.0, 0.212, 0.278, 1.98e-06, 0.385, 0.905, 136.894, 205800.0]"
Earl Sweatshirt,Shattered Dreams,"[59.0, 0.377, 0.506, 11.0, -4.773, 0.0, 0.157, 0.00889, 1.15e-06, 0.482, 0.787, 145.254, 141000.0]"
Earl Sweatshirt,Polo Jeans feat. Earl Sweatshirt,"[58.0, 0.732, 0.635, 1.0, -7.891, 1.0, 0.41, 0.493, 7.02e-06, 0.388, 0.581, 147.025, 211683.0]"
Earl Sweatshirt,New Faces v2 feat. Earl Sweatshirt and Dah,"[57.0, 0.479, 0.598, 1.0, -5.807, 0.0, 0.323, 0.0536, 0.0, 0.456, 0.244, 110.456, 327561.0]"
Earl Sweatshirt,Hive feat. Vince Staples  Casey Veggies,"[57.0, 0.619, 0.742, 1.0, -6.995, 1.0, 0.496, 0.204, 0.0, 0.166, 0.782, 144.602, 277240.0]"
Earl Sweatshirt,Molasses feat. RZA,"[57.0, 0.503, 0.755, 1.0, -4.811, 1.0, 0.265, 0.0307, 0.0, 0.266, 0.807, 79.422, 136440.0]"
Earl Sweatshirt,2010,"[56.0, 0.831, 0.764, 7.0, -6.327, 0.0, 0.386, 0.314, 1.72e-06, 0.227, 0.543, 105.487, 148027.0]"
Earl Sweatshirt,Whoa feat. Tyler The Creator,"[54.0, 0.541, 0.748, 2.0, -6.321, 1.0, 0.31, 0.00141, 3.1e-06, 0.322, 0.351, 79.616, 196427.0]"
JAY-Z,Ni**as In Paris,"[84.0, 0.789, 0.858, 1.0, -5.542, 1.0, 0.311, 0.127, 0.0, 0.349, 0.775, 140.022, 219333.0]"
JAY-Z,Empire State Of Mind,"[83.0, 0.491, 0.956, 11.0, -1.538, 1.0, 0.392, 0.0295, 0.0, 0.46, 0.811, 173.585, 276920.0]"
JAY-Z,Numb / Encore,"[77.0, 0.687, 0.793, 2.0, -4.254, 1.0, 0.166, 0.0603, 0.0, 0.582, 0.751, 107.045, 205733.0]"
JAY-Z,Run This Town,"[76.0, 0.632, 0.924, 1.0, -1.802, 1.0, 0.29, 0.281, 0.0, 0.263, 0.441, 86.844, 267520.0]"
JAY-Z,03' Bonnie  Clyde,"[73.0, 0.759, 0.678, 9.0, -5.148, 0.0, 0.314, 0.23, 0.0, 0.15, 0.327, 89.64, 205560.0]"
JAY-Z,Love All with JAY-Z,"[72.0, 0.73, 0.576, 2.0, -5.442, 1.0, 0.287, 0.354, 3.59e-05, 0.15, 0.155, 92.131, 228461.0]"
JAY-Z,No Church In The Wild,"[71.0, 0.654, 0.75, 8.0, -7.509, 0.0, 0.105, 0.246, 0.0178, 0.167, 0.557, 92.78, 272507.0]"
JAY-Z,4:44,"[71.0, 0.261, 0.852, 9.0, -4.965, 1.0, 0.158, 0.139, 4.26e-05, 0.477, 0.431, 177.997, 284493.0]"
JAY-Z,Otis,"[70.0, 0.754, 0.631, 7.0, -4.751, 0.0, 0.307, 0.552, 0.0, 0.5, 0.432, 94.577, 178213.0]"
JAY-Z,Big Pimpin',"[70.0, 0.88, 0.814, 11.0, -6.307, 0.0, 0.14, 0.168, 0.00672, 0.0584, 0.942, 138.083, 283067.0]"
KIDS SEE GHOSTS,Reborn,"[71.0, 0.585, 0.597, 0.0, -7.499, 1.0, 0.037, 0.339, 0.0404, 0.195, 0.227, 100.051, 324674.0]"
KIDS SEE GHOSTS,4th Dimension,"[68.0, 0.765, 0.542, 1.0, -6.755, 1.0, 0.39, 0.278, 1.87e-05, 0.609, 0.734, 171.945, 153351.0]"
KIDS SEE GHOSTS,Feel The Love,"[63.0, 0.58, 0.469, 0.0, -5.946, 0.0, 0.104, 0.126, 7.32e-05, 0.099, 0.369, 110.573, 165053.0]"
KIDS SEE GHOSTS,Cudi Montage,"[62.0, 0.729, 0.504, 8.0, -6.784, 0.0, 0.0321, 0.401, 1.44e-06, 0.121, 0.305, 110.011, 197001.0]"
KIDS SEE GHOSTS,Fire,"[61.0, 0.709, 0.751, 6.0, -3.801, 1.0, 0.16, 0.472, 4.71e-06, 0.182, 0.37, 104.999, 140527.0]"
