artist,related_to,id,popularity,followers,collaborations,genres_num,song_name,song_popularity,artist_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
Polo G,The Kid LAROI,6AgTAQt8XS6jRWi4sX7w49,83.0,7984006.0,3.0,1.0,Distraction,81.0,6AgTAQt8XS6jRWi4sX7w49,0.713,0.689,11.0,-5.99,1.0,0.255,0.16,0.0,0.136,0.63,156.934,171319.0
Polo G,The Kid LAROI,6AgTAQt8XS6jRWi4sX7w49,83.0,7984006.0,3.0,1.0,21,77.0,6AgTAQt8XS6jRWi4sX7w49,0.783,0.479,7.0,-10.646,1.0,0.541,0.149,0.0,0.101,0.533,176.027,163798.0
Polo G,The Kid LAROI,6AgTAQt8XS6jRWi4sX7w49,83.0,7984006.0,3.0,1.0,Through Da Storm,76.0,6AgTAQt8XS6jRWi4sX7w49,0.71,0.49,1.0,-9.832,1.0,0.246,0.128,0.0,0.0942,0.621,74.351,195587.0
Polo G,The Kid LAROI,6AgTAQt8XS6jRWi4sX7w49,83.0,7984006.0,3.0,1.0,Headshot (feat. Polo G & Fivio Foreign),77.0,6AgTAQt8XS6jRWi4sX7w49,0.808,0.639,1.0,-7.266,0.0,0.279,0.0802,0.0,0.15,0.395,118.0,144349.0
Polo G,The Kid LAROI,6AgTAQt8XS6jRWi4sX7w49,83.0,7984006.0,3.0,1.0,Rich MF (feat. Polo G & Lil Durk),75.0,6AgTAQt8XS6jRWi4sX7w49,0.756,0.698,6.0,-5.464,1.0,0.178,0.0849,0.0,0.221,0.66,77.497,247714.0
Polo G,The Kid LAROI,6AgTAQt8XS6jRWi4sX7w49,83.0,7984006.0,3.0,1.0,Better Days (NEIKED x Mae Muller x Polo G),84.0,6AgTAQt8XS6jRWi4sX7w49,0.717,0.671,0.0,-5.077,0.0,0.0337,0.0018,2.54e-06,0.0921,0.699,110.054,160657.0
Polo G,The Kid LAROI,6AgTAQt8XS6jRWi4sX7w49,83.0,7984006.0,3.0,1.0,Pop Out (feat. Lil Tjay),78.0,6AgTAQt8XS6jRWi4sX7w49,0.772,0.639,1.0,-7.119,1.0,0.467,0.15,0.0,0.0698,0.261,168.112,166560.0
Lil Mosey,The Kid LAROI,5zctI4wO9XSKS8XwcnqEHk,71.0,4693571.0,7.0,5.0,Try Me,59.0,5zctI4wO9XSKS8XwcnqEHk,0.882,0.471,2.0,-8.827,0.0,0.118,0.058,0.0,0.0991,0.372,95.02,141663.0
Lil Mosey,The Kid LAROI,5zctI4wO9XSKS8XwcnqEHk,71.0,4693571.0,7.0,5.0,Greet Her,59.0,5zctI4wO9XSKS8XwcnqEHk,0.75,0.476,7.0,-7.864,0.0,0.0412,0.0593,0.0,0.199,0.123,94.995,174316.0
Lil Mosey,The Kid LAROI,5zctI4wO9XSKS8XwcnqEHk,71.0,4693571.0,7.0,5.0,Blueberry Faygo,76.0,5zctI4wO9XSKS8XwcnqEHk,0.774,0.554,0.0,-7.909,1.0,0.0383,0.207,0.0,0.132,0.349,99.034,162547.0
Lil Mosey,The Kid LAROI,5zctI4wO9XSKS8XwcnqEHk,71.0,4693571.0,7.0,5.0,Bipolar,65.0,5zctI4wO9XSKS8XwcnqEHk,0.669,0.632,1.0,-7.098,1.0,0.0988,0.0434,0.0,0.271,0.626,139.915,181750.0
Lil Mosey,The Kid LAROI,5zctI4wO9XSKS8XwcnqEHk,71.0,4693571.0,7.0,5.0,JETSKI (feat. Lil Mosey & Lil Tecca),68.0,5zctI4wO9XSKS8XwcnqEHk,0.883,0.446,8.0,-8.723,0.0,0.296,0.0253,0.0,0.103,0.463,92.95,165161.0
Lil Mosey,The Kid LAROI,5zctI4wO9XSKS8XwcnqEHk,71.0,4693571.0,7.0,5.0,Burberry Headband,60.0,5zctI4wO9XSKS8XwcnqEHk,0.714,0.647,8.0,-6.865,1.0,0.037,0.598,0.0,0.0943,0.67,150.992,146225.0
Lil Mosey,The Kid LAROI,5zctI4wO9XSKS8XwcnqEHk,71.0,4693571.0,7.0,5.0,Kamikaze,66.0,5zctI4wO9XSKS8XwcnqEHk,0.792,0.571,8.0,-7.539,0.0,0.094,0.301,0.0,0.1,0.556,99.999,139200.0
Lil Mosey,The Kid LAROI,5zctI4wO9XSKS8XwcnqEHk,71.0,4693571.0,7.0,5.0,Only The Team (with Lil Mosey & Lil Tjay),64.0,5zctI4wO9XSKS8XwcnqEHk,0.764,0.774,5.0,-2.871,0.0,0.202,0.0178,0.0,0.113,0.597,149.952,168980.0
Lil Mosey,The Kid LAROI,5zctI4wO9XSKS8XwcnqEHk,71.0,4693571.0,7.0,5.0,Stuck In A Dream (feat. Gunna),71.0,5zctI4wO9XSKS8XwcnqEHk,0.748,0.648,10.0,-6.445,0.0,0.0816,0.484,0.0,0.126,0.726,139.952,123560.0
Lil Mosey,The Kid LAROI,5zctI4wO9XSKS8XwcnqEHk,71.0,4693571.0,7.0,5.0,Noticed,75.0,5zctI4wO9XSKS8XwcnqEHk,0.699,0.558,11.0,-7.622,1.0,0.0603,0.462,0.0,0.116,0.493,79.992,165000.0
Lil Tecca,The Kid LAROI,4Ga1P7PMIsmqEZqhYZQgDo,77.0,5356039.0,0.0,3.0,Out Of Love (feat. Internet Money),74.0,4Ga1P7PMIsmqEZqhYZQgDo,0.732,0.636,7.0,-6.162,0.0,0.0497,0.0847,0.0,0.241,0.358,138.061,153627.0
Lil Tecca,The Kid LAROI,4Ga1P7PMIsmqEZqhYZQgDo,77.0,5356039.0,0.0,3.0,Ransom,79.0,4Ga1P7PMIsmqEZqhYZQgDo,0.745,0.642,7.0,-6.257,0.0,0.287,0.0204,0.0,0.0658,0.226,179.974,131240.0
Lil Tecca,The Kid LAROI,4Ga1P7PMIsmqEZqhYZQgDo,77.0,5356039.0,0.0,3.0,Ransom (with Juice WRLD) - Remix,73.0,4Ga1P7PMIsmqEZqhYZQgDo,0.684,0.671,2.0,-6.424,0.0,0.289,0.0119,0.0,0.0769,0.45,179.987,171253.0
Lil Tecca,The Kid LAROI,4Ga1P7PMIsmqEZqhYZQgDo,77.0,5356039.0,0.0,3.0,Our Time,79.0,4Ga1P7PMIsmqEZqhYZQgDo,0.895,0.439,5.0,-12.142,0.0,0.319,0.199,0.0,0.0683,0.633,109.988,98413.0
Lil Tecca,The Kid LAROI,4Ga1P7PMIsmqEZqhYZQgDo,77.0,5356039.0,0.0,3.0,LOT OF ME,76.0,4Ga1P7PMIsmqEZqhYZQgDo,0.704,0.537,0.0,-8.565,1.0,0.302,0.223,0.0,0.122,0.7,77.444,123871.0
Lil Tecca,The Kid LAROI,4Ga1P7PMIsmqEZqhYZQgDo,77.0,5356039.0,0.0,3.0,Come Through (feat. Lil Tecca),70.0,4Ga1P7PMIsmqEZqhYZQgDo,0.872,0.623,3.0,-3.94,0.0,0.0389,0.41,0.0,0.184,0.72,104.07,112614.0
Lil Tecca,The Kid LAROI,4Ga1P7PMIsmqEZqhYZQgDo,77.0,5356039.0,0.0,3.0,Love Me,76.0,4Ga1P7PMIsmqEZqhYZQgDo,0.719,0.538,11.0,-6.897,0.0,0.28,0.632,0.0,0.135,0.803,204.132,117013.0
Lil Tecca,The Kid LAROI,4Ga1P7PMIsmqEZqhYZQgDo,77.0,5356039.0,0.0,3.0,Did It Again,72.0,4Ga1P7PMIsmqEZqhYZQgDo,0.686,0.561,10.0,-9.929,0.0,0.191,0.185,0.0,0.114,0.186,148.775,116240.0
Lil Tecca,The Kid LAROI,4Ga1P7PMIsmqEZqhYZQgDo,77.0,5356039.0,0.0,3.0,REPEAT IT (with Gunna),68.0,4Ga1P7PMIsmqEZqhYZQgDo,0.743,0.687,11.0,-7.613,0.0,0.309,0.0567,0.0,0.062,0.582,108.685,190345.0
Lil Tecca,The Kid LAROI,4Ga1P7PMIsmqEZqhYZQgDo,77.0,5356039.0,0.0,3.0,Rover (feat. Lil Tecca),72.0,4Ga1P7PMIsmqEZqhYZQgDo,0.532,0.593,11.0,-7.859,0.0,0.199,0.413,0.0,0.279,0.739,143.858,166806.0
YNW Melly,The Kid LAROI,1cNDP5yjU5vjeR8qMf4grg,73.0,7830815.0,0.0,2.0,Freddy Krueger (feat. Tee Grizzley),65.0,1cNDP5yjU5vjeR8qMf4grg,0.834,0.621,7.0,-6.156,1.0,0.0821,0.0918,0.0,0.0759,0.613,140.05,244506.0
YNW Melly,The Kid LAROI,1cNDP5yjU5vjeR8qMf4grg,73.0,7830815.0,0.0,2.0,Suicidal,75.0,1cNDP5yjU5vjeR8qMf4grg,0.735,0.369,9.0,-9.682,0.0,0.0688,0.334,0.0,0.126,0.235,140.004,222997.0
YNW Melly,The Kid LAROI,1cNDP5yjU5vjeR8qMf4grg,73.0,7830815.0,0.0,2.0,772 Love,73.0,1cNDP5yjU5vjeR8qMf4grg,0.676,0.623,6.0,-7.297,0.0,0.0352,0.226,1.66e-05,0.159,0.347,111.466,209489.0
YNW Melly,The Kid LAROI,1cNDP5yjU5vjeR8qMf4grg,73.0,7830815.0,0.0,2.0,223's (feat. 9lokknine),67.0,1cNDP5yjU5vjeR8qMf4grg,0.932,0.547,0.0,-7.787,0.0,0.333,0.0388,0.0,0.0924,0.695,94.998,176640.0
YNW Melly,The Kid LAROI,1cNDP5yjU5vjeR8qMf4grg,73.0,7830815.0,0.0,2.0,Mama Cry,72.0,1cNDP5yjU5vjeR8qMf4grg,0.543,0.492,7.0,-7.432,1.0,0.156,0.0739,0.0,0.11,0.107,220.099,231298.0
YNW Melly,The Kid LAROI,1cNDP5yjU5vjeR8qMf4grg,73.0,7830815.0,0.0,2.0,Suicidal (Remix) [feat. Juice WRLD],74.0,1cNDP5yjU5vjeR8qMf4grg,0.655,0.441,9.0,-5.245,0.0,0.0629,0.474,0.0,0.099,0.273,139.957,225857.0
YNW Melly,The Kid LAROI,1cNDP5yjU5vjeR8qMf4grg,73.0,7830815.0,0.0,2.0,City Girls,65.0,1cNDP5yjU5vjeR8qMf4grg,0.631,0.688,0.0,-8.733,1.0,0.0438,0.127,0.0,0.105,0.383,139.922,173156.0
YNW Melly,The Kid LAROI,1cNDP5yjU5vjeR8qMf4grg,73.0,7830815.0,0.0,2.0,Mind of Melvin (feat. Lil Uzi Vert),65.0,1cNDP5yjU5vjeR8qMf4grg,0.663,0.432,8.0,-8.553,1.0,0.0382,0.448,2.62e-05,0.152,0.307,130.108,230881.0
YNW Melly,The Kid LAROI,1cNDP5yjU5vjeR8qMf4grg,73.0,7830815.0,0.0,2.0,Mixed Personalities (feat. Kanye West),71.0,1cNDP5yjU5vjeR8qMf4grg,0.661,0.44,2.0,-9.104,1.0,0.0803,0.457,0.0,0.128,0.352,149.937,230400.0
YNW Melly,The Kid LAROI,1cNDP5yjU5vjeR8qMf4grg,73.0,7830815.0,0.0,2.0,Murder On My Mind,79.0,1cNDP5yjU5vjeR8qMf4grg,0.759,0.73,0.0,-7.985,0.0,0.0516,0.145,3.06e-06,0.11,0.74,115.007,268434.0
