artist,related_to,genres,id,related_id,popularity,followers,collaborations,genres_num
2 Chainz,Kanye West,"['atl hip hop' 'gangster rap' 'hip hop' 'pop rap' 'rap' 'southern hip hop'
 'trap']",17lzZA2AlOHwCwFALHttmp,5K4W6rqBFWDnAN6FQUkS6x,76.0,7293795.0,0.0,7.0
Freddie Gibbs,Pusha T,"['alternative hip hop' 'gangster rap' 'hip hop' 'indiana hip hop' 'rap'
 'southern hip hop' 'underground hip hop']",0Y4inQK6OespitzD6ijMwb,0ONHkAv9pCAFxb0zJwDNTy,66.0,1016217.0,0.0,7.0
Curreny,Pusha T,"['alternative hip hop' 'dirty south rap' 'gangster rap' 'hip hop'
 'new orleans rap' 'pop rap' 'rap' 'southern hip hop'
 'underground hip hop']",6X8WdFjrNhXATMDSs26aCc,0ONHkAv9pCAFxb0zJwDNTy,64.0,948770.0,0.0,9.0
Big K.R.I.T.,Pusha T,"['alternative hip hop' 'conscious hip hop' 'dirty south rap' 'escape room'
 'gangster rap' 'hip hop' 'mississippi hip hop' 'pop rap' 'rap'
 'southern hip hop' 'trap' 'underground hip hop']",0CKa42Jqrc9fSFbDjePaXP,0ONHkAv9pCAFxb0zJwDNTy,60.0,860832.0,0.0,12.0
Clipse,Pusha T,"['alternative hip hop' 'gangster rap' 'hardcore hip hop' 'hip hop' 'rap'
 'southern hip hop' 'trap' 'virginia hip hop']",2J257euzcjnDLipsyJH3F2,0ONHkAv9pCAFxb0zJwDNTy,55.0,337123.0,7.0,8.0
CyHi,Pusha T,['alternative hip hop' 'atl hip hop' 'rap' 'trap' 'underground hip hop'],18HVMQsV3tINaTyzT5UIjH,0ONHkAv9pCAFxb0zJwDNTy,50.0,194261.0,0.0,5.0
Jay Electronica,Pusha T,"['alternative hip hop' 'conscious hip hop' 'hip hop' 'psychedelic hip hop'
 'rap' 'southern hip hop' 'underground hip hop']",0TkqXdyWLsssJH7okthMPQ,0ONHkAv9pCAFxb0zJwDNTy,59.0,268552.0,0.0,7.0
Smoke DZA,Pusha T,"['alternative hip hop' 'boom bap' 'harlem hip hop' 'hip hop' 'rap' 'trap'
 'underground hip hop']",3kf0gOpxWtkyeMNJVDQPtd,0ONHkAv9pCAFxb0zJwDNTy,52.0,252716.0,0.0,7.0
Ab-Soul,Pusha T,"['alternative hip hop' 'conscious hip hop' 'escape room' 'hip hop' 'rap'
 'southern hip hop' 'underground hip hop']",0g9vAlRPK9Gt3FKCekk4TW,0ONHkAv9pCAFxb0zJwDNTy,57.0,931001.0,0.0,7.0
Boldy James,Pusha T,"['alternative hip hop' 'boom bap' 'escape room' 'hip hop' 'rap'
 'southern hip hop' 'underground hip hop']",4fpwOzxFRMVGfd197dKIdY,0ONHkAv9pCAFxb0zJwDNTy,54.0,91510.0,0.0,7.0
Danny Brown,Pusha T,"['alternative hip hop' 'detroit hip hop' 'escape room' 'hip hop' 'rap'
 'southern hip hop' 'underground hip hop']",7aA592KWirLsnfb5ulGWvU,0ONHkAv9pCAFxb0zJwDNTy,59.0,702451.0,0.0,7.0
Earl Sweatshirt,Pusha T,"['alternative hip hop' 'experimental hip hop' 'hip hop' 'rap'
 'underground hip hop']",3A5tHz1SfngyOZM2gItYKu,0ONHkAv9pCAFxb0zJwDNTy,66.0,1827619.0,0.0,5.0
Jay Rock,Pusha T,"['conscious hip hop' 'gangster rap' 'hip hop' 'pop rap' 'rap'
 'southern hip hop' 'trap' 'underground hip hop']",28ExwzUQsvgJooOI0X1mr3,0ONHkAv9pCAFxb0zJwDNTy,70.0,1282942.0,0.0,8.0
Vince Staples,Pusha T,['conscious hip hop' 'escape room' 'hip hop' 'rap' 'underground hip hop'],68kEuyFKyqrdQQLLsmiatm,0ONHkAv9pCAFxb0zJwDNTy,68.0,1628794.0,0.0,5.0
The Cool Kids,Pusha T,"['alternative hip hop' 'chicago rap' 'escape room' 'hip hop'
 'southern hip hop' 'underground hip hop']",1AWNf5CLnHH4oM1hcHiVeV,0ONHkAv9pCAFxb0zJwDNTy,42.0,138091.0,0.0,6.0
Lupe Fiasco,Pusha T,"['chicago rap' 'conscious hip hop' 'gangster rap' 'hip hop'
 'political hip hop' 'pop rap' 'rap' 'southern hip hop']",01QTIT5P1pFP3QnnFSdsJf,0ONHkAv9pCAFxb0zJwDNTy,66.0,1767696.0,0.0,8.0
Action Bronson,Pusha T,"['alternative hip hop' 'east coast hip hop' 'escape room' 'hip hop'
 'nyc rap' 'queens hip hop' 'rap' 'southern hip hop' 'underground hip hop']",7BMccF0hQFBpP6417k1OtQ,0ONHkAv9pCAFxb0zJwDNTy,62.0,716602.0,0.0,9.0
The Alchemist,Pusha T,"['alternative hip hop' 'hardcore hip hop' 'hip hop' 'rap'
 'underground hip hop' 'west coast rap']",0eVyjRhzZKke2KFYTcDkeu,0ONHkAv9pCAFxb0zJwDNTy,64.0,355780.0,0.0,6.0
Benny The Butcher,Pusha T,['boom bap' 'buffalo hip hop' 'hip hop' 'rap' 'upstate ny rap'],5Matrg5du62bXwer29cU5T,0ONHkAv9pCAFxb0zJwDNTy,64.0,257843.0,0.0,5.0
Rick Ross,Pusha T,"['dirty south rap' 'gangster rap' 'hip hop' 'pop rap' 'rap'
 'southern hip hop' 'trap']",1sBkRIssrMs1AbVkOJbc7a,0ONHkAv9pCAFxb0zJwDNTy,76.0,6101612.0,6.0,7.0
ScHoolboy Q,Pusha T,"['gangster rap' 'hip hop' 'pop rap' 'rap' 'southern hip hop' 'trap'
 'underground hip hop']",5IcR3N7QB1j6KBL8eImZ8m,0ONHkAv9pCAFxb0zJwDNTy,72.0,4260804.0,0.0,7.0
WZRD,Kid Cudi,['psychedelic hip hop' 'rap'],415rtLOb1FDKZAxo1IJ1hW,0fA0VVWsXO9YnASrzqfmYu,48.0,105907.0,2.0,2.0
Pusha T,Kid Cudi,"['gangster rap' 'hip hop' 'rap' 'southern hip hop' 'trap'
 'virginia hip hop']",0ONHkAv9pCAFxb0zJwDNTy,0fA0VVWsXO9YnASrzqfmYu,73.0,2530229.0,2.0,6.0
Lupe Fiasco,Kid Cudi,"['chicago rap' 'conscious hip hop' 'gangster rap' 'hip hop'
 'political hip hop' 'pop rap' 'rap' 'southern hip hop']",01QTIT5P1pFP3QnnFSdsJf,0fA0VVWsXO9YnASrzqfmYu,66.0,1767696.0,0.0,8.0
Earl Sweatshirt,Kid Cudi,"['alternative hip hop' 'experimental hip hop' 'hip hop' 'rap'
 'underground hip hop']",3A5tHz1SfngyOZM2gItYKu,0fA0VVWsXO9YnASrzqfmYu,66.0,1827619.0,0.0,5.0
ScHoolboy Q,Kid Cudi,"['gangster rap' 'hip hop' 'pop rap' 'rap' 'southern hip hop' 'trap'
 'underground hip hop']",5IcR3N7QB1j6KBL8eImZ8m,0fA0VVWsXO9YnASrzqfmYu,72.0,4260804.0,0.0,7.0
AAP Rocky,Kid Cudi,['east coast hip hop' 'hip hop' 'rap'],13ubrt8QOOCPljQ2FL1Kca,0fA0VVWsXO9YnASrzqfmYu,81.0,11492163.0,2.0,3.0
Big Sean,Kid Cudi,"['detroit hip hop' 'hip hop' 'pop' 'pop rap' 'r&b' 'rap'
 'southern hip hop' 'trap']",0c173mlxpT3dSFRgMO8XPh,0fA0VVWsXO9YnASrzqfmYu,78.0,9865468.0,0.0,8.0
Vince Staples,Kid Cudi,['conscious hip hop' 'escape room' 'hip hop' 'rap' 'underground hip hop'],68kEuyFKyqrdQQLLsmiatm,0fA0VVWsXO9YnASrzqfmYu,68.0,1628794.0,0.0,5.0
AAP Mob,Kid Cudi,['hip hop' 'rap' 'southern hip hop' 'trap'],7yO4IdJjCEPz7YgZMe25iS,0fA0VVWsXO9YnASrzqfmYu,60.0,1937722.0,0.0,4.0
Joey Bada,Kid Cudi,['conscious hip hop' 'hip hop' 'rap' 'underground hip hop'],2P5sC9cVZDToPxyomzF1UH,0fA0VVWsXO9YnASrzqfmYu,74.0,2675932.0,0.0,4.0
Isaiah Rashad,Kid Cudi,['hip hop' 'rap' 'tennessee hip hop' 'underground hip hop'],6aaMZ3fcfLv4tEbmY7bjRM,0fA0VVWsXO9YnASrzqfmYu,66.0,1169089.0,0.0,4.0
Bas,Kid Cudi,"['hip hop' 'queens hip hop' 'rap' 'southern hip hop' 'sudanese hip hop'
 'sudanese pop' 'trap' 'underground hip hop']",70gP6Ry4Uo0Yx6uzPIdaiJ,0fA0VVWsXO9YnASrzqfmYu,66.0,462077.0,0.0,8.0
Mac Miller,Kid Cudi,['hip hop' 'pittsburgh rap' 'rap'],4LLpKhyESsyAXpc4laK94U,0fA0VVWsXO9YnASrzqfmYu,83.0,7797985.0,0.0,3.0
Chance the Rapper,Kid Cudi,['chicago rap' 'conscious hip hop' 'hip hop' 'pop rap' 'rap'],1anyVhU62p31KFi8MEzkbf,0fA0VVWsXO9YnASrzqfmYu,75.0,5707351.0,0.0,5.0
Freddie Gibbs,Kid Cudi,"['alternative hip hop' 'gangster rap' 'hip hop' 'indiana hip hop' 'rap'
 'southern hip hop' 'underground hip hop']",0Y4inQK6OespitzD6ijMwb,0fA0VVWsXO9YnASrzqfmYu,66.0,1016217.0,0.0,7.0
Jay Rock,Kid Cudi,"['conscious hip hop' 'gangster rap' 'hip hop' 'pop rap' 'rap'
 'southern hip hop' 'trap' 'underground hip hop']",28ExwzUQsvgJooOI0X1mr3,0fA0VVWsXO9YnASrzqfmYu,70.0,1282942.0,0.0,8.0
Denzel Curry,Kid Cudi,['dark trap' 'drill' 'hip hop' 'miami hip hop' 'rap' 'underground hip hop'],6fxyWrfmjcbj5d12gXeiNV,0fA0VVWsXO9YnASrzqfmYu,72.0,1903219.0,0.0,6.0
KIDS SEE GHOSTS,Kid Cudi,['hip hop' 'rap'],2hPgGN4uhvXAxiXQBIXOmE,0fA0VVWsXO9YnASrzqfmYu,60.0,902173.0,14.0,2.0
Young Ratoo,Kid Cudi,[],0WfypOx4opF5JBqhrvxJnX,0fA0VVWsXO9YnASrzqfmYu,8.0,2470.0,0.0,0.0
Childish Gambino,Kid Cudi,['atl hip hop' 'hip hop' 'rap'],73sIBHcqh3Z3NyqHKZ7FOL,0fA0VVWsXO9YnASrzqfmYu,77.0,9644245.0,0.0,3.0
Earl Sweatshirt,AAP Rocky,"['alternative hip hop' 'experimental hip hop' 'hip hop' 'rap'
 'underground hip hop']",3A5tHz1SfngyOZM2gItYKu,13ubrt8QOOCPljQ2FL1Kca,66.0,1827619.0,0.0,5.0
Vince Staples,AAP Rocky,['conscious hip hop' 'escape room' 'hip hop' 'rap' 'underground hip hop'],68kEuyFKyqrdQQLLsmiatm,13ubrt8QOOCPljQ2FL1Kca,68.0,1628794.0,0.0,5.0
Flatbush Zombies,AAP Rocky,['escape room' 'hip hop' 'psychedelic hip hop' 'rap' 'underground hip hop'],1dqGS5sT6PE2wEvP1gROZC,13ubrt8QOOCPljQ2FL1Kca,57.0,1126548.0,0.0,5.0
Pusha T,AAP Rocky,"['gangster rap' 'hip hop' 'rap' 'southern hip hop' 'trap'
 'virginia hip hop']",0ONHkAv9pCAFxb0zJwDNTy,13ubrt8QOOCPljQ2FL1Kca,73.0,2530229.0,0.0,6.0
ScHoolboy Q,AAP Rocky,"['gangster rap' 'hip hop' 'pop rap' 'rap' 'southern hip hop' 'trap'
 'underground hip hop']",5IcR3N7QB1j6KBL8eImZ8m,13ubrt8QOOCPljQ2FL1Kca,72.0,4260804.0,6.0,7.0
Joey Bada,AAP Rocky,['conscious hip hop' 'hip hop' 'rap' 'underground hip hop'],2P5sC9cVZDToPxyomzF1UH,13ubrt8QOOCPljQ2FL1Kca,74.0,2675932.0,2.0,4.0
Danny Brown,AAP Rocky,"['alternative hip hop' 'detroit hip hop' 'escape room' 'hip hop' 'rap'
 'southern hip hop' 'underground hip hop']",7aA592KWirLsnfb5ulGWvU,13ubrt8QOOCPljQ2FL1Kca,59.0,702451.0,2.0,7.0
Freddie Gibbs,AAP Rocky,"['alternative hip hop' 'gangster rap' 'hip hop' 'indiana hip hop' 'rap'
 'southern hip hop' 'underground hip hop']",0Y4inQK6OespitzD6ijMwb,13ubrt8QOOCPljQ2FL1Kca,66.0,1016217.0,0.0,7.0
Ab-Soul,AAP Rocky,"['alternative hip hop' 'conscious hip hop' 'escape room' 'hip hop' 'rap'
 'southern hip hop' 'underground hip hop']",0g9vAlRPK9Gt3FKCekk4TW,13ubrt8QOOCPljQ2FL1Kca,57.0,931001.0,0.0,7.0
AAP Mob,AAP Rocky,['hip hop' 'rap' 'southern hip hop' 'trap'],7yO4IdJjCEPz7YgZMe25iS,13ubrt8QOOCPljQ2FL1Kca,60.0,1937722.0,0.0,4.0
Jay Rock,AAP Rocky,"['conscious hip hop' 'gangster rap' 'hip hop' 'pop rap' 'rap'
 'southern hip hop' 'trap' 'underground hip hop']",28ExwzUQsvgJooOI0X1mr3,13ubrt8QOOCPljQ2FL1Kca,70.0,1282942.0,0.0,8.0
Curreny,AAP Rocky,"['alternative hip hop' 'dirty south rap' 'gangster rap' 'hip hop'
 'new orleans rap' 'pop rap' 'rap' 'southern hip hop'
 'underground hip hop']",6X8WdFjrNhXATMDSs26aCc,13ubrt8QOOCPljQ2FL1Kca,64.0,948770.0,0.0,9.0
Isaiah Rashad,AAP Rocky,['hip hop' 'rap' 'tennessee hip hop' 'underground hip hop'],6aaMZ3fcfLv4tEbmY7bjRM,13ubrt8QOOCPljQ2FL1Kca,66.0,1169089.0,0.0,4.0
AAP Ferg,AAP Rocky,"['gangster rap' 'hip hop' 'pop rap' 'rap' 'southern hip hop' 'trap'
 'underground hip hop']",5dHt1vcEm9qb8fCyLcB3HL,13ubrt8QOOCPljQ2FL1Kca,71.0,3388388.0,1.0,7.0
Chief Keef,AAP Rocky,"['chicago bop' 'chicago drill' 'chicago rap' 'drill' 'hip hop' 'rap'
 'southern hip hop' 'trap' 'underground hip hop' 'viral rap']",15iVAtD3s3FsQR4w1v6M0P,13ubrt8QOOCPljQ2FL1Kca,72.0,3429236.0,0.0,10.0
Denzel Curry,AAP Rocky,['dark trap' 'drill' 'hip hop' 'miami hip hop' 'rap' 'underground hip hop'],6fxyWrfmjcbj5d12gXeiNV,13ubrt8QOOCPljQ2FL1Kca,72.0,1903219.0,0.0,6.0
JPEGMAFIA,AAP Rocky,"['escape room' 'experimental hip hop' 'hip hop' 'industrial hip hop' 'rap'
 'underground hip hop']",6yJ6QQ3Y5l0s0tn7b0arrO,13ubrt8QOOCPljQ2FL1Kca,61.0,510199.0,0.0,6.0
Juicy J,AAP Rocky,"['crunk' 'dirty south rap' 'gangster rap' 'hip hop' 'memphis hip hop'
 'pop rap' 'rap' 'southern hip hop' 'trap']",5gCRApTajqwbnHHPbr2Fpi,13ubrt8QOOCPljQ2FL1Kca,73.0,2887839.0,6.0,9.0
Action Bronson,AAP Rocky,"['alternative hip hop' 'east coast hip hop' 'escape room' 'hip hop'
 'nyc rap' 'queens hip hop' 'rap' 'southern hip hop' 'underground hip hop']",7BMccF0hQFBpP6417k1OtQ,13ubrt8QOOCPljQ2FL1Kca,62.0,716602.0,2.0,9.0
2 Chainz,AAP Rocky,"['atl hip hop' 'gangster rap' 'hip hop' 'pop rap' 'rap' 'southern hip hop'
 'trap']",17lzZA2AlOHwCwFALHttmp,13ubrt8QOOCPljQ2FL1Kca,76.0,7293795.0,2.0,7.0
Ab-Soul,ScHoolboy Q,"['alternative hip hop' 'conscious hip hop' 'escape room' 'hip hop' 'rap'
 'southern hip hop' 'underground hip hop']",0g9vAlRPK9Gt3FKCekk4TW,5IcR3N7QB1j6KBL8eImZ8m,57.0,931001.0,2.0,7.0
Freddie Gibbs,ScHoolboy Q,"['alternative hip hop' 'gangster rap' 'hip hop' 'indiana hip hop' 'rap'
 'southern hip hop' 'underground hip hop']",0Y4inQK6OespitzD6ijMwb,5IcR3N7QB1j6KBL8eImZ8m,66.0,1016217.0,0.0,7.0
Dom Kennedy,ScHoolboy Q,"['cali rap' 'hip hop' 'rap' 'southern hip hop' 'trap'
 'underground hip hop' 'west coast trap']",3s8alQfNnY0roAHaJh7Xxt,5IcR3N7QB1j6KBL8eImZ8m,59.0,522773.0,1.0,7.0
Danny Brown,ScHoolboy Q,"['alternative hip hop' 'detroit hip hop' 'escape room' 'hip hop' 'rap'
 'southern hip hop' 'underground hip hop']",7aA592KWirLsnfb5ulGWvU,5IcR3N7QB1j6KBL8eImZ8m,59.0,702451.0,0.0,7.0
Flatbush Zombies,ScHoolboy Q,['escape room' 'hip hop' 'psychedelic hip hop' 'rap' 'underground hip hop'],1dqGS5sT6PE2wEvP1gROZC,5IcR3N7QB1j6KBL8eImZ8m,57.0,1126548.0,0.0,5.0
Black Hippy,ScHoolboy Q,['soul flow' 'underground hip hop'],7a9KRWdaSZktpGGnWndzbC,5IcR3N7QB1j6KBL8eImZ8m,46.0,289564.0,1.0,2.0
Big K.R.I.T.,ScHoolboy Q,"['alternative hip hop' 'conscious hip hop' 'dirty south rap' 'escape room'
 'gangster rap' 'hip hop' 'mississippi hip hop' 'pop rap' 'rap'
 'southern hip hop' 'trap' 'underground hip hop']",0CKa42Jqrc9fSFbDjePaXP,5IcR3N7QB1j6KBL8eImZ8m,60.0,860832.0,0.0,12.0
Vince Staples,ScHoolboy Q,['conscious hip hop' 'escape room' 'hip hop' 'rap' 'underground hip hop'],68kEuyFKyqrdQQLLsmiatm,5IcR3N7QB1j6KBL8eImZ8m,68.0,1628794.0,2.0,5.0
Isaiah Rashad,ScHoolboy Q,['hip hop' 'rap' 'tennessee hip hop' 'underground hip hop'],6aaMZ3fcfLv4tEbmY7bjRM,5IcR3N7QB1j6KBL8eImZ8m,66.0,1169089.0,0.0,4.0
Jay Rock,ScHoolboy Q,"['conscious hip hop' 'gangster rap' 'hip hop' 'pop rap' 'rap'
 'southern hip hop' 'trap' 'underground hip hop']",28ExwzUQsvgJooOI0X1mr3,5IcR3N7QB1j6KBL8eImZ8m,70.0,1282942.0,5.0,8.0
Smoke DZA,ScHoolboy Q,"['alternative hip hop' 'boom bap' 'harlem hip hop' 'hip hop' 'rap' 'trap'
 'underground hip hop']",3kf0gOpxWtkyeMNJVDQPtd,5IcR3N7QB1j6KBL8eImZ8m,52.0,252716.0,0.0,7.0
Curreny,ScHoolboy Q,"['alternative hip hop' 'dirty south rap' 'gangster rap' 'hip hop'
 'new orleans rap' 'pop rap' 'rap' 'southern hip hop'
 'underground hip hop']",6X8WdFjrNhXATMDSs26aCc,5IcR3N7QB1j6KBL8eImZ8m,64.0,948770.0,0.0,9.0
AAP Twelvyy,ScHoolboy Q,['underground hip hop'],0tPjSrb43a58uznKru1k2P,5IcR3N7QB1j6KBL8eImZ8m,54.0,286345.0,0.0,1.0
Boldy James,ScHoolboy Q,"['alternative hip hop' 'boom bap' 'escape room' 'hip hop' 'rap'
 'southern hip hop' 'underground hip hop']",4fpwOzxFRMVGfd197dKIdY,5IcR3N7QB1j6KBL8eImZ8m,54.0,91510.0,0.0,7.0
Pusha T,ScHoolboy Q,"['gangster rap' 'hip hop' 'rap' 'southern hip hop' 'trap'
 'virginia hip hop']",0ONHkAv9pCAFxb0zJwDNTy,5IcR3N7QB1j6KBL8eImZ8m,73.0,2530229.0,0.0,6.0
AAP Rocky,ScHoolboy Q,['east coast hip hop' 'hip hop' 'rap'],13ubrt8QOOCPljQ2FL1Kca,5IcR3N7QB1j6KBL8eImZ8m,81.0,11492163.0,1.0,3.0
Action Bronson,ScHoolboy Q,"['alternative hip hop' 'east coast hip hop' 'escape room' 'hip hop'
 'nyc rap' 'queens hip hop' 'rap' 'southern hip hop' 'underground hip hop']",7BMccF0hQFBpP6417k1OtQ,5IcR3N7QB1j6KBL8eImZ8m,62.0,716602.0,0.0,9.0
Dizzy Wright,ScHoolboy Q,"['conscious hip hop' 'pop rap' 'rap' 'southern hip hop'
 'underground hip hop']",1LrWZc2qPhRCHyr6XtpBxq,5IcR3N7QB1j6KBL8eImZ8m,53.0,454711.0,0.0,5.0
Joey Bada,ScHoolboy Q,['conscious hip hop' 'hip hop' 'rap' 'underground hip hop'],2P5sC9cVZDToPxyomzF1UH,5IcR3N7QB1j6KBL8eImZ8m,74.0,2675932.0,0.0,4.0
Earl Sweatshirt,ScHoolboy Q,"['alternative hip hop' 'experimental hip hop' 'hip hop' 'rap'
 'underground hip hop']",3A5tHz1SfngyOZM2gItYKu,5IcR3N7QB1j6KBL8eImZ8m,66.0,1827619.0,0.0,5.0
Earl Sweatshirt,Frank Ocean,"['alternative hip hop' 'experimental hip hop' 'hip hop' 'rap'
 'underground hip hop']",3A5tHz1SfngyOZM2gItYKu,2h93pZq0e7k5yf4dywlkpM,66.0,1827619.0,1.0,5.0
Childish Gambino,Frank Ocean,['atl hip hop' 'hip hop' 'rap'],73sIBHcqh3Z3NyqHKZ7FOL,2h93pZq0e7k5yf4dywlkpM,77.0,9644245.0,0.0,3.0
Tyler The Creator,Frank Ocean,['hip hop' 'rap'],4V8LLVI7PbaPR0K2TGSxFF,2h93pZq0e7k5yf4dywlkpM,84.0,9281643.0,0.0,2.0
AAP Rocky,Frank Ocean,['east coast hip hop' 'hip hop' 'rap'],13ubrt8QOOCPljQ2FL1Kca,2h93pZq0e7k5yf4dywlkpM,81.0,11492163.0,0.0,3.0
Vince Staples,Frank Ocean,['conscious hip hop' 'escape room' 'hip hop' 'rap' 'underground hip hop'],68kEuyFKyqrdQQLLsmiatm,2h93pZq0e7k5yf4dywlkpM,68.0,1628794.0,0.0,5.0
Pusha T,Frank Ocean,"['gangster rap' 'hip hop' 'rap' 'southern hip hop' 'trap'
 'virginia hip hop']",0ONHkAv9pCAFxb0zJwDNTy,2h93pZq0e7k5yf4dywlkpM,73.0,2530229.0,0.0,6.0
Odd Future,Frank Ocean,['hip hop' 'rap'],5xpkLC1MxiPRiIJUDEzuVm,2h93pZq0e7k5yf4dywlkpM,53.0,956594.0,0.0,2.0
BROCKHAMPTON,Frank Ocean,['boy band' 'hip hop' 'rap'],1Bl6wpkWCQ4KVgnASpvzzA,2h93pZq0e7k5yf4dywlkpM,68.0,2010776.0,0.0,3.0
Kevin Abstract,Frank Ocean,['afrofuturism' 'hip hop' 'lgbtq+ hip hop' 'rap'],07EcmJpfAday8xGkslfanE,2h93pZq0e7k5yf4dywlkpM,59.0,675620.0,0.0,4.0
Miguel,Frank Ocean,['dance pop' 'pop' 'r&b' 'urban contemporary'],360IAlyVv4PCEVjgyMZrxK,2h93pZq0e7k5yf4dywlkpM,76.0,4121900.0,0.0,4.0
Mac Miller,Frank Ocean,['hip hop' 'pittsburgh rap' 'rap'],4LLpKhyESsyAXpc4laK94U,2h93pZq0e7k5yf4dywlkpM,83.0,7797985.0,0.0,3.0
The Internet,Frank Ocean,['alternative r&b' 'indie soul' 'lgbtq+ hip hop' 'r&b'],7GN9PivdemQRKjDt4z5Zv8,2h93pZq0e7k5yf4dywlkpM,60.0,1136558.0,0.0,4.0
Joey Bada,Frank Ocean,['conscious hip hop' 'hip hop' 'rap' 'underground hip hop'],2P5sC9cVZDToPxyomzF1UH,2h93pZq0e7k5yf4dywlkpM,74.0,2675932.0,0.0,4.0
Jhené Aiko,Frank Ocean,['dance pop' 'pop' 'r&b' 'urban contemporary'],5ZS223C6JyBfXasXxrRqOk,2h93pZq0e7k5yf4dywlkpM,75.0,5673667.0,0.0,4.0
JPEGMAFIA,Frank Ocean,"['escape room' 'experimental hip hop' 'hip hop' 'industrial hip hop' 'rap'
 'underground hip hop']",6yJ6QQ3Y5l0s0tn7b0arrO,2h93pZq0e7k5yf4dywlkpM,61.0,510199.0,0.0,6.0
Freddie Gibbs,Frank Ocean,"['alternative hip hop' 'gangster rap' 'hip hop' 'indiana hip hop' 'rap'
 'southern hip hop' 'underground hip hop']",0Y4inQK6OespitzD6ijMwb,2h93pZq0e7k5yf4dywlkpM,66.0,1016217.0,0.0,7.0
Isaiah Rashad,Frank Ocean,['hip hop' 'rap' 'tennessee hip hop' 'underground hip hop'],6aaMZ3fcfLv4tEbmY7bjRM,2h93pZq0e7k5yf4dywlkpM,66.0,1169089.0,0.0,4.0
Solange,Frank Ocean,"['afrofuturism' 'alternative r&b' 'dance pop' 'escape room' 'hip pop'
 'indie soul' 'neo soul' 'pop' 'r&b' 'urban contemporary']",2auiVi8sUZo17dLy1HwrTU,2h93pZq0e7k5yf4dywlkpM,60.0,1787978.0,0.0,10.0
Pharrell Williams,Frank Ocean,['hip hop' 'pop'],2RdwBSPQiwcmiDo9kixcl8,2h93pZq0e7k5yf4dywlkpM,81.0,4054074.0,0.0,2.0
Chance the Rapper,Frank Ocean,['chicago rap' 'conscious hip hop' 'hip hop' 'pop rap' 'rap'],1anyVhU62p31KFi8MEzkbf,2h93pZq0e7k5yf4dywlkpM,75.0,5707351.0,0.0,5.0
Flatbush Zombies,Joey Bada,['escape room' 'hip hop' 'psychedelic hip hop' 'rap' 'underground hip hop'],1dqGS5sT6PE2wEvP1gROZC,2P5sC9cVZDToPxyomzF1UH,57.0,1126548.0,13.0,5.0
Ab-Soul,Joey Bada,"['alternative hip hop' 'conscious hip hop' 'escape room' 'hip hop' 'rap'
 'southern hip hop' 'underground hip hop']",0g9vAlRPK9Gt3FKCekk4TW,2P5sC9cVZDToPxyomzF1UH,57.0,931001.0,0.0,7.0
Vince Staples,Joey Bada,['conscious hip hop' 'escape room' 'hip hop' 'rap' 'underground hip hop'],68kEuyFKyqrdQQLLsmiatm,2P5sC9cVZDToPxyomzF1UH,68.0,1628794.0,0.0,5.0
Danny Brown,Joey Bada,"['alternative hip hop' 'detroit hip hop' 'escape room' 'hip hop' 'rap'
 'southern hip hop' 'underground hip hop']",7aA592KWirLsnfb5ulGWvU,2P5sC9cVZDToPxyomzF1UH,59.0,702451.0,0.0,7.0
Earl Sweatshirt,Joey Bada,"['alternative hip hop' 'experimental hip hop' 'hip hop' 'rap'
 'underground hip hop']",3A5tHz1SfngyOZM2gItYKu,2P5sC9cVZDToPxyomzF1UH,66.0,1827619.0,0.0,5.0
Freddie Gibbs,Joey Bada,"['alternative hip hop' 'gangster rap' 'hip hop' 'indiana hip hop' 'rap'
 'southern hip hop' 'underground hip hop']",0Y4inQK6OespitzD6ijMwb,2P5sC9cVZDToPxyomzF1UH,66.0,1016217.0,0.0,7.0
Domo Genesis,Joey Bada,['alternative hip hop' 'hip hop' 'rap' 'underground hip hop'],6vHBuUxrcpn1do5UaEJ7g6,2P5sC9cVZDToPxyomzF1UH,55.0,287053.0,0.0,4.0
Action Bronson,Joey Bada,"['alternative hip hop' 'east coast hip hop' 'escape room' 'hip hop'
 'nyc rap' 'queens hip hop' 'rap' 'southern hip hop' 'underground hip hop']",7BMccF0hQFBpP6417k1OtQ,2P5sC9cVZDToPxyomzF1UH,62.0,716602.0,2.0,9.0
The Alchemist,Joey Bada,"['alternative hip hop' 'hardcore hip hop' 'hip hop' 'rap'
 'underground hip hop' 'west coast rap']",0eVyjRhzZKke2KFYTcDkeu,2P5sC9cVZDToPxyomzF1UH,64.0,355780.0,0.0,6.0
AAP Rocky,Joey Bada,['east coast hip hop' 'hip hop' 'rap'],13ubrt8QOOCPljQ2FL1Kca,2P5sC9cVZDToPxyomzF1UH,81.0,11492163.0,0.0,3.0
The Underachievers,Joey Bada,['psychedelic hip hop' 'rap' 'underground hip hop'],51Pn4gGnZuyOMDfIT1Zy3N,2P5sC9cVZDToPxyomzF1UH,50.0,362043.0,3.0,3.0
Isaiah Rashad,Joey Bada,['hip hop' 'rap' 'tennessee hip hop' 'underground hip hop'],6aaMZ3fcfLv4tEbmY7bjRM,2P5sC9cVZDToPxyomzF1UH,66.0,1169089.0,0.0,4.0
